title,handle,created,product_type,price,sku,available,vendor,base_url
Kim Knee High Boots - Black,kim-knee-high-boots-black,2023-03-03T20:19:06-08:00,Shoes,39.99,PAXTON_Black_6.5,False,Fashion Nova,https://fashionnova.com
Kim Knee High Boots - Black,kim-knee-high-boots-black,2023-03-03T20:19:06-08:00,Shoes,39.99,PAXTON_Black_7,False,Fashion Nova,https://fashionnova.com
Kim Knee High Boots - Black,kim-knee-high-boots-black,2023-03-03T20:19:06-08:00,Shoes,39.99,PAXTON_Black_7.5,False,Fashion Nova,https://fashionnova.com
Kim Knee High Boots - Black,kim-knee-high-boots-black,2023-03-03T20:19:06-08:00,Shoes,39.99,PAXTON_Black_8,False,Fashion Nova,https://fashionnova.com
Kim Knee High Boots - Black,kim-knee-high-boots-black,2023-03-03T20:19:06-08:00,Shoes,39.99,PAXTON_Black_8.5,False,Fashion Nova,https://fashionnova.com
Kim Knee High Boots - Black,kim-knee-high-boots-black,2023-03-03T20:19:06-08:00,Shoes,39.99,PAXTON_Black_9,False,Fashion Nova,https://fashionnova.com
Kim Knee High Boots - Black,kim-knee-high-boots-black,2023-03-03T20:19:06-08:00,Shoes,39.99,PAXTON_Black_10,False,Fashion Nova,https://fashionnova.com
Kim Knee High Boots - Black,kim-knee-high-boots-black,2023-03-03T20:19:06-08:00,Shoes,39.99,PAXTON_Black_11,False,Fashion Nova,https://fashionnova.com
Your Distraction Knee High Boots - Black,your-distraction-knee-high-boots-black,2023-03-03T19:34:05-08:00,Shoes,47.99,CLIVE_Black_6,False,Fashion Nova,https://fashionnova.com
Your Distraction Knee High Boots - Black,your-distraction-knee-high-boots-black,2023-03-03T19:34:05-08:00,Shoes,47.99,CLIVE_Black_6.5,False,Fashion Nova,https://fashionnova.com
Your Distraction Knee High Boots - Black,your-distraction-knee-high-boots-black,2023-03-03T19:34:05-08:00,Shoes,47.99,CLIVE_Black_7,False,Fashion Nova,https://fashionnova.com
Your Distraction Knee High Boots - Black,your-distraction-knee-high-boots-black,2023-03-03T19:34:05-08:00,Shoes,47.99,CLIVE_Black_7.5,False,Fashion Nova,https://fashionnova.com
Your Distraction Knee High Boots - Black,your-distraction-knee-high-boots-black,2023-03-03T19:34:05-08:00,Shoes,47.99,CLIVE_Black_8,False,Fashion Nova,https://fashionnova.com
Your Distraction Knee High Boots - Black,your-distraction-knee-high-boots-black,2023-03-03T19:34:05-08:00,Shoes,47.99,CLIVE_Black_8.5,False,Fashion Nova,https://fashionnova.com
Your Distraction Knee High Boots - Black,your-distraction-knee-high-boots-black,2023-03-03T19:34:05-08:00,Shoes,47.99,CLIVE_Black_9,False,Fashion Nova,https://fashionnova.com
Your Distraction Knee High Boots - Black,your-distraction-knee-high-boots-black,2023-03-03T19:34:05-08:00,Shoes,47.99,CLIVE_Black_10,False,Fashion Nova,https://fashionnova.com
Your Distraction Knee High Boots - Black,your-distraction-knee-high-boots-black,2023-03-03T19:34:05-08:00,Shoes,47.99,CLIVE_Black_11,False,Fashion Nova,https://fashionnova.com
Alyssum Mule Clogs - White,alyssum-mule-clogs-white,2023-03-01T09:49:08-08:00,Shoes,27.99,PALMSPRINGS_White_6,False,Fashion Nova,https://fashionnova.com
Alyssum Mule Clogs - White,alyssum-mule-clogs-white,2023-03-01T09:49:08-08:00,Shoes,27.99,PALMSPRINGS_White_6.5,False,Fashion Nova,https://fashionnova.com
Alyssum Mule Clogs - White,alyssum-mule-clogs-white,2023-03-01T09:49:08-08:00,Shoes,27.99,PALMSPRINGS_White_7,False,Fashion Nova,https://fashionnova.com
Alyssum Mule Clogs - White,alyssum-mule-clogs-white,2023-03-01T09:49:08-08:00,Shoes,27.99,PALMSPRINGS_White_7.5,False,Fashion Nova,https://fashionnova.com
Alyssum Mule Clogs - White,alyssum-mule-clogs-white,2023-03-01T09:49:08-08:00,Shoes,27.99,PALMSPRINGS_White_8,False,Fashion Nova,https://fashionnova.com
Alyssum Mule Clogs - White,alyssum-mule-clogs-white,2023-03-01T09:49:08-08:00,Shoes,27.99,PALMSPRINGS_White_8.5,False,Fashion Nova,https://fashionnova.com
Alyssum Mule Clogs - White,alyssum-mule-clogs-white,2023-03-01T09:49:08-08:00,Shoes,27.99,PALMSPRINGS_White_9,False,Fashion Nova,https://fashionnova.com
Alyssum Mule Clogs - White,alyssum-mule-clogs-white,2023-03-01T09:49:08-08:00,Shoes,27.99,PALMSPRINGS_White_10,False,Fashion Nova,https://fashionnova.com
Alyssum Mule Clogs - White,alyssum-mule-clogs-white,2023-03-01T09:49:08-08:00,Shoes,27.99,PALMSPRINGS_White_11,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Silver,company-party-heeled-sandals-silver,2023-04-19T17:50:06-07:00,Shoes,23.99,LUSA03_Silver_6,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Silver,company-party-heeled-sandals-silver,2023-04-19T17:50:06-07:00,Shoes,23.99,LUSA03_Silver_6.5,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Silver,company-party-heeled-sandals-silver,2023-04-19T17:50:06-07:00,Shoes,23.99,LUSA03_Silver_7,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Silver,company-party-heeled-sandals-silver,2023-04-19T17:50:06-07:00,Shoes,23.99,LUSA03_Silver_7.5,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Silver,company-party-heeled-sandals-silver,2023-04-19T17:50:06-07:00,Shoes,23.99,LUSA03_Silver_8,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Silver,company-party-heeled-sandals-silver,2023-04-19T17:50:06-07:00,Shoes,23.99,LUSA03_Silver_8.5,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Silver,company-party-heeled-sandals-silver,2023-04-19T17:50:06-07:00,Shoes,23.99,LUSA03_Silver_9,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Silver,company-party-heeled-sandals-silver,2023-04-19T17:50:06-07:00,Shoes,23.99,LUSA03_Silver_10,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Pink,ball-of-a-time-heeled-sandals-pink,2023-04-11T18:09:04-07:00,Shoes,27.99,ANNABELE_Pink_5.5,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Pink,ball-of-a-time-heeled-sandals-pink,2023-04-11T18:09:04-07:00,Shoes,27.99,ANNABELE_Pink_6,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Pink,ball-of-a-time-heeled-sandals-pink,2023-04-11T18:09:04-07:00,Shoes,27.99,ANNABELE_Pink_6.5,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Pink,ball-of-a-time-heeled-sandals-pink,2023-04-11T18:09:04-07:00,Shoes,27.99,ANNABELE_Pink_7,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Pink,ball-of-a-time-heeled-sandals-pink,2023-04-11T18:09:04-07:00,Shoes,27.99,ANNABELE_Pink_7.5,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Pink,ball-of-a-time-heeled-sandals-pink,2023-04-11T18:09:04-07:00,Shoes,27.99,ANNABELE_Pink_8,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Pink,ball-of-a-time-heeled-sandals-pink,2023-04-11T18:09:04-07:00,Shoes,27.99,ANNABELE_Pink_8.5,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Pink,ball-of-a-time-heeled-sandals-pink,2023-04-11T18:09:04-07:00,Shoes,27.99,ANNABELE_Pink_9,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Pink,ball-of-a-time-heeled-sandals-pink,2023-04-11T18:09:04-07:00,Shoes,27.99,ANNABELE_Pink_10,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Pink,ball-of-a-time-heeled-sandals-pink,2023-04-11T18:09:04-07:00,Shoes,27.99,ANNABELE_Pink_11,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Blue Wash,luciana-knee-high-boots-blue-wash,2023-03-03T18:34:06-08:00,Shoes,39.99,LYLIANA_BlueWash_6,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Blue Wash,luciana-knee-high-boots-blue-wash,2023-03-03T18:34:06-08:00,Shoes,39.99,LYLIANA_BlueWash_6.5,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Blue Wash,luciana-knee-high-boots-blue-wash,2023-03-03T18:34:06-08:00,Shoes,39.99,LYLIANA_BlueWash_7,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Blue Wash,luciana-knee-high-boots-blue-wash,2023-03-03T18:34:06-08:00,Shoes,39.99,LYLIANA_BlueWash_7.5,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Blue Wash,luciana-knee-high-boots-blue-wash,2023-03-03T18:34:06-08:00,Shoes,39.99,LYLIANA_BlueWash_8,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Blue Wash,luciana-knee-high-boots-blue-wash,2023-03-03T18:34:06-08:00,Shoes,39.99,LYLIANA_BlueWash_8.5,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Blue Wash,luciana-knee-high-boots-blue-wash,2023-03-03T18:34:06-08:00,Shoes,39.99,LYLIANA_BlueWash_9,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Blue Wash,luciana-knee-high-boots-blue-wash,2023-03-03T18:34:06-08:00,Shoes,39.99,LYLIANA_BlueWash_10,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Blue Wash,luciana-knee-high-boots-blue-wash,2023-03-03T18:34:06-08:00,Shoes,39.99,LYLIANA_BlueWash_11,False,Fashion Nova,https://fashionnova.com
Nayeli Booties - Black,nayeli-booties-black,2023-03-03T18:34:05-08:00,Shoes,35.99,HARRIS_Black_6,False,Fashion Nova,https://fashionnova.com
Nayeli Booties - Black,nayeli-booties-black,2023-03-03T18:34:05-08:00,Shoes,35.99,HARRIS_Black_6.5,False,Fashion Nova,https://fashionnova.com
Nayeli Booties - Black,nayeli-booties-black,2023-03-03T18:34:05-08:00,Shoes,35.99,HARRIS_Black_7,False,Fashion Nova,https://fashionnova.com
Nayeli Booties - Black,nayeli-booties-black,2023-03-03T18:34:05-08:00,Shoes,35.99,HARRIS_Black_7.5,False,Fashion Nova,https://fashionnova.com
Nayeli Booties - Black,nayeli-booties-black,2023-03-03T18:34:05-08:00,Shoes,35.99,HARRIS_Black_8,False,Fashion Nova,https://fashionnova.com
Nayeli Booties - Black,nayeli-booties-black,2023-03-03T18:34:05-08:00,Shoes,35.99,HARRIS_Black_8.5,False,Fashion Nova,https://fashionnova.com
Nayeli Booties - Black,nayeli-booties-black,2023-03-03T18:34:05-08:00,Shoes,35.99,HARRIS_Black_9,False,Fashion Nova,https://fashionnova.com
Nayeli Booties - Black,nayeli-booties-black,2023-03-03T18:34:05-08:00,Shoes,35.99,HARRIS_Black_10,False,Fashion Nova,https://fashionnova.com
Nayeli Booties - Black,nayeli-booties-black,2023-03-03T18:34:05-08:00,Shoes,35.99,HARRIS_Black_11,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Black,luciana-knee-high-boots-black,2023-03-03T18:20:08-08:00,Shoes,39.99,LYLIANA_Black_6,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Black,luciana-knee-high-boots-black,2023-03-03T18:20:08-08:00,Shoes,39.99,LYLIANA_Black_6.5,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Black,luciana-knee-high-boots-black,2023-03-03T18:20:08-08:00,Shoes,39.99,LYLIANA_Black_7,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Black,luciana-knee-high-boots-black,2023-03-03T18:20:08-08:00,Shoes,39.99,LYLIANA_Black_7.5,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Black,luciana-knee-high-boots-black,2023-03-03T18:20:08-08:00,Shoes,39.99,LYLIANA_Black_8,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Black,luciana-knee-high-boots-black,2023-03-03T18:20:08-08:00,Shoes,39.99,LYLIANA_Black_8.5,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Black,luciana-knee-high-boots-black,2023-03-03T18:20:08-08:00,Shoes,39.99,LYLIANA_Black_9,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Black,luciana-knee-high-boots-black,2023-03-03T18:20:08-08:00,Shoes,39.99,LYLIANA_Black_10,False,Fashion Nova,https://fashionnova.com
Luciana Knee High Boots - Black,luciana-knee-high-boots-black,2023-03-03T18:20:08-08:00,Shoes,39.99,LYLIANA_Black_11,False,Fashion Nova,https://fashionnova.com
Get Me There Heeled Sandals - Pink,get-me-there-heeled-sandals-pink,2023-05-23T17:51:03-07:00,Shoes,23.99,BALI04_Pink_5.5,False,Fashion Nova,https://fashionnova.com
Get Me There Heeled Sandals - Pink,get-me-there-heeled-sandals-pink,2023-05-23T17:51:03-07:00,Shoes,23.99,BALI04_Pink_6,False,Fashion Nova,https://fashionnova.com
Get Me There Heeled Sandals - Pink,get-me-there-heeled-sandals-pink,2023-05-23T17:51:03-07:00,Shoes,23.99,BALI04_Pink_6.5,False,Fashion Nova,https://fashionnova.com
Get Me There Heeled Sandals - Pink,get-me-there-heeled-sandals-pink,2023-05-23T17:51:03-07:00,Shoes,23.99,BALI04_Pink_7,False,Fashion Nova,https://fashionnova.com
Get Me There Heeled Sandals - Pink,get-me-there-heeled-sandals-pink,2023-05-23T17:51:03-07:00,Shoes,23.99,BALI04_Pink_7.5,False,Fashion Nova,https://fashionnova.com
Get Me There Heeled Sandals - Pink,get-me-there-heeled-sandals-pink,2023-05-23T17:51:03-07:00,Shoes,23.99,BALI04_Pink_8,False,Fashion Nova,https://fashionnova.com
Get Me There Heeled Sandals - Pink,get-me-there-heeled-sandals-pink,2023-05-23T17:51:03-07:00,Shoes,23.99,BALI04_Pink_8.5,False,Fashion Nova,https://fashionnova.com
Get Me There Heeled Sandals - Pink,get-me-there-heeled-sandals-pink,2023-05-23T17:51:03-07:00,Shoes,23.99,BALI04_Pink_9,False,Fashion Nova,https://fashionnova.com
Get Me There Heeled Sandals - Pink,get-me-there-heeled-sandals-pink,2023-05-23T17:51:03-07:00,Shoes,23.99,BALI04_Pink_10,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Gold,company-party-heeled-sandals-gold,2023-04-19T17:53:04-07:00,Shoes,23.99,LUSA03_Gold_6,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Gold,company-party-heeled-sandals-gold,2023-04-19T17:53:04-07:00,Shoes,23.99,LUSA03_Gold_6.5,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Gold,company-party-heeled-sandals-gold,2023-04-19T17:53:04-07:00,Shoes,23.99,LUSA03_Gold_7,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Gold,company-party-heeled-sandals-gold,2023-04-19T17:53:04-07:00,Shoes,23.99,LUSA03_Gold_7.5,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Gold,company-party-heeled-sandals-gold,2023-04-19T17:53:04-07:00,Shoes,23.99,LUSA03_Gold_8,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Gold,company-party-heeled-sandals-gold,2023-04-19T17:53:04-07:00,Shoes,23.99,LUSA03_Gold_8.5,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Gold,company-party-heeled-sandals-gold,2023-04-19T17:53:04-07:00,Shoes,23.99,LUSA03_Gold_9,False,Fashion Nova,https://fashionnova.com
Company Party Heeled Sandals - Gold,company-party-heeled-sandals-gold,2023-04-19T17:53:04-07:00,Shoes,23.99,LUSA03_Gold_10,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Black,ball-of-a-time-heeled-sandals-black,2023-04-11T18:05:07-07:00,Shoes,27.99,ANNABELE_Black_5.5,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Black,ball-of-a-time-heeled-sandals-black,2023-04-11T18:05:07-07:00,Shoes,27.99,ANNABELE_Black_6,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Black,ball-of-a-time-heeled-sandals-black,2023-04-11T18:05:07-07:00,Shoes,27.99,ANNABELE_Black_6.5,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Black,ball-of-a-time-heeled-sandals-black,2023-04-11T18:05:07-07:00,Shoes,27.99,ANNABELE_Black_7,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Black,ball-of-a-time-heeled-sandals-black,2023-04-11T18:05:07-07:00,Shoes,27.99,ANNABELE_Black_7.5,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Black,ball-of-a-time-heeled-sandals-black,2023-04-11T18:05:07-07:00,Shoes,27.99,ANNABELE_Black_8,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Black,ball-of-a-time-heeled-sandals-black,2023-04-11T18:05:07-07:00,Shoes,27.99,ANNABELE_Black_8.5,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Black,ball-of-a-time-heeled-sandals-black,2023-04-11T18:05:07-07:00,Shoes,27.99,ANNABELE_Black_9,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Black,ball-of-a-time-heeled-sandals-black,2023-04-11T18:05:07-07:00,Shoes,27.99,ANNABELE_Black_10,False,Fashion Nova,https://fashionnova.com
Ball Of A Time Heeled Sandals - Black,ball-of-a-time-heeled-sandals-black,2023-04-11T18:05:07-07:00,Shoes,27.99,ANNABELE_Black_11,False,Fashion Nova,https://fashionnova.com
Krissy Pumps - Pink,krissy-pumps-pink,2023-04-10T15:52:04-07:00,Shoes,27.99,FRANCE_Pink_6.5,False,Fashion Nova,https://fashionnova.com
Krissy Pumps - Pink,krissy-pumps-pink,2023-04-10T15:52:04-07:00,Shoes,27.99,FRANCE_Pink_7,False,Fashion Nova,https://fashionnova.com
Krissy Pumps - Pink,krissy-pumps-pink,2023-04-10T15:52:04-07:00,Shoes,27.99,FRANCE_Pink_7.5,False,Fashion Nova,https://fashionnova.com
Krissy Pumps - Pink,krissy-pumps-pink,2023-04-10T15:52:04-07:00,Shoes,27.99,FRANCE_Pink_6,False,Fashion Nova,https://fashionnova.com
Krissy Pumps - Pink,krissy-pumps-pink,2023-04-10T15:52:04-07:00,Shoes,27.99,FRANCE_Pink_8,False,Fashion Nova,https://fashionnova.com
Krissy Pumps - Pink,krissy-pumps-pink,2023-04-10T15:52:04-07:00,Shoes,27.99,FRANCE_Pink_8.5,False,Fashion Nova,https://fashionnova.com
Krissy Pumps - Pink,krissy-pumps-pink,2023-04-10T15:52:04-07:00,Shoes,27.99,FRANCE_Pink_9,False,Fashion Nova,https://fashionnova.com
Krissy Pumps - Pink,krissy-pumps-pink,2023-04-10T15:52:04-07:00,Shoes,27.99,FRANCE_Pink_10,False,Fashion Nova,https://fashionnova.com
Krissy Pumps - Pink,krissy-pumps-pink,2023-04-10T15:52:04-07:00,Shoes,27.99,FRANCE_Pink_11,False,Fashion Nova,https://fashionnova.com
Skyler Platform Overlay Boots - Black,skyler-platform-overlay-boots-black,2023-04-10T15:35:05-07:00,Shoes,39.99,YODEL_Black_6,False,Fashion Nova,https://fashionnova.com
Skyler Platform Overlay Boots - Black,skyler-platform-overlay-boots-black,2023-04-10T15:35:05-07:00,Shoes,39.99,YODEL_Black_6.5,False,Fashion Nova,https://fashionnova.com
Skyler Platform Overlay Boots - Black,skyler-platform-overlay-boots-black,2023-04-10T15:35:05-07:00,Shoes,39.99,YODEL_Black_7,False,Fashion Nova,https://fashionnova.com
Skyler Platform Overlay Boots - Black,skyler-platform-overlay-boots-black,2023-04-10T15:35:05-07:00,Shoes,39.99,YODEL_Black_7.5,False,Fashion Nova,https://fashionnova.com
Skyler Platform Overlay Boots - Black,skyler-platform-overlay-boots-black,2023-04-10T15:35:05-07:00,Shoes,39.99,YODEL_Black_8,False,Fashion Nova,https://fashionnova.com
Skyler Platform Overlay Boots - Black,skyler-platform-overlay-boots-black,2023-04-10T15:35:05-07:00,Shoes,39.99,YODEL_Black_8.5,False,Fashion Nova,https://fashionnova.com
Skyler Platform Overlay Boots - Black,skyler-platform-overlay-boots-black,2023-04-10T15:35:05-07:00,Shoes,39.99,YODEL_Black_9,False,Fashion Nova,https://fashionnova.com
Skyler Platform Overlay Boots - Black,skyler-platform-overlay-boots-black,2023-04-10T15:35:05-07:00,Shoes,39.99,YODEL_Black_10,False,Fashion Nova,https://fashionnova.com
Skyler Platform Overlay Boots - Black,skyler-platform-overlay-boots-black,2023-04-10T15:35:05-07:00,Shoes,39.99,YODEL_Black_11,False,Fashion Nova,https://fashionnova.com
Bring The Fun Ultra Platform Heels - Pink,bring-the-fun-ultra-platform-heels-pink,2023-03-03T18:53:04-08:00,Shoes,31.99,RUNYAN_Pink_6,False,Fashion Nova,https://fashionnova.com
Bring The Fun Ultra Platform Heels - Pink,bring-the-fun-ultra-platform-heels-pink,2023-03-03T18:53:04-08:00,Shoes,31.99,RUNYAN_Pink_6.5,False,Fashion Nova,https://fashionnova.com
Bring The Fun Ultra Platform Heels - Pink,bring-the-fun-ultra-platform-heels-pink,2023-03-03T18:53:04-08:00,Shoes,31.99,RUNYAN_Pink_7,False,Fashion Nova,https://fashionnova.com
Bring The Fun Ultra Platform Heels - Pink,bring-the-fun-ultra-platform-heels-pink,2023-03-03T18:53:04-08:00,Shoes,31.99,RUNYAN_Pink_7.5,False,Fashion Nova,https://fashionnova.com
Bring The Fun Ultra Platform Heels - Pink,bring-the-fun-ultra-platform-heels-pink,2023-03-03T18:53:04-08:00,Shoes,31.99,RUNYAN_Pink_8,False,Fashion Nova,https://fashionnova.com
Bring The Fun Ultra Platform Heels - Pink,bring-the-fun-ultra-platform-heels-pink,2023-03-03T18:53:04-08:00,Shoes,31.99,RUNYAN_Pink_8.5,False,Fashion Nova,https://fashionnova.com
Bring The Fun Ultra Platform Heels - Pink,bring-the-fun-ultra-platform-heels-pink,2023-03-03T18:53:04-08:00,Shoes,31.99,RUNYAN_Pink_9,False,Fashion Nova,https://fashionnova.com
Bring The Fun Ultra Platform Heels - Pink,bring-the-fun-ultra-platform-heels-pink,2023-03-03T18:53:04-08:00,Shoes,31.99,RUNYAN_Pink_10,False,Fashion Nova,https://fashionnova.com
Bring The Fun Ultra Platform Heels - Pink,bring-the-fun-ultra-platform-heels-pink,2023-03-03T18:53:04-08:00,Shoes,31.99,RUNYAN_Pink_11,False,Fashion Nova,https://fashionnova.com
Country Club Heeled Boots - Black,country-club-heeled-boots-black,2023-03-01T09:52:07-08:00,Shoes,43.99,CRUISE_Black_6,False,Fashion Nova,https://fashionnova.com
Country Club Heeled Boots - Black,country-club-heeled-boots-black,2023-03-01T09:52:07-08:00,Shoes,43.99,CRUISE_Black_6.5,False,Fashion Nova,https://fashionnova.com
Country Club Heeled Boots - Black,country-club-heeled-boots-black,2023-03-01T09:52:07-08:00,Shoes,43.99,CRUISE_Black_7,False,Fashion Nova,https://fashionnova.com
Country Club Heeled Boots - Black,country-club-heeled-boots-black,2023-03-01T09:52:07-08:00,Shoes,43.99,CRUISE_Black_7.5,False,Fashion Nova,https://fashionnova.com
Country Club Heeled Boots - Black,country-club-heeled-boots-black,2023-03-01T09:52:07-08:00,Shoes,43.99,CRUISE_Black_8,False,Fashion Nova,https://fashionnova.com
Country Club Heeled Boots - Black,country-club-heeled-boots-black,2023-03-01T09:52:07-08:00,Shoes,43.99,CRUISE_Black_8.5,False,Fashion Nova,https://fashionnova.com
Country Club Heeled Boots - Black,country-club-heeled-boots-black,2023-03-01T09:52:07-08:00,Shoes,43.99,CRUISE_Black_9,False,Fashion Nova,https://fashionnova.com
Country Club Heeled Boots - Black,country-club-heeled-boots-black,2023-03-01T09:52:07-08:00,Shoes,43.99,CRUISE_Black_10,False,Fashion Nova,https://fashionnova.com
Country Club Heeled Boots - Black,country-club-heeled-boots-black,2023-03-01T09:52:07-08:00,Shoes,43.99,CRUISE_Black_11,False,Fashion Nova,https://fashionnova.com
Take My Photo Heeled Sandals - Pink,take-my-photo-heeled-sandals-pink,2023-03-01T09:49:05-08:00,Shoes,35.99,CAROLE_Pink_6,False,Fashion Nova,https://fashionnova.com
Take My Photo Heeled Sandals - Pink,take-my-photo-heeled-sandals-pink,2023-03-01T09:49:05-08:00,Shoes,35.99,CAROLE_Pink_6.5,False,Fashion Nova,https://fashionnova.com
Take My Photo Heeled Sandals - Pink,take-my-photo-heeled-sandals-pink,2023-03-01T09:49:05-08:00,Shoes,35.99,CAROLE_Pink_7,False,Fashion Nova,https://fashionnova.com
Take My Photo Heeled Sandals - Pink,take-my-photo-heeled-sandals-pink,2023-03-01T09:49:05-08:00,Shoes,35.99,CAROLE_Pink_7.5,False,Fashion Nova,https://fashionnova.com
Take My Photo Heeled Sandals - Pink,take-my-photo-heeled-sandals-pink,2023-03-01T09:49:05-08:00,Shoes,35.99,CAROLE_Pink_8,False,Fashion Nova,https://fashionnova.com
Take My Photo Heeled Sandals - Pink,take-my-photo-heeled-sandals-pink,2023-03-01T09:49:05-08:00,Shoes,35.99,CAROLE_Pink_8.5,False,Fashion Nova,https://fashionnova.com
Take My Photo Heeled Sandals - Pink,take-my-photo-heeled-sandals-pink,2023-03-01T09:49:05-08:00,Shoes,35.99,CAROLE_Pink_9,False,Fashion Nova,https://fashionnova.com
Take My Photo Heeled Sandals - Pink,take-my-photo-heeled-sandals-pink,2023-03-01T09:49:05-08:00,Shoes,35.99,CAROLE_Pink_10,False,Fashion Nova,https://fashionnova.com
Take My Photo Heeled Sandals - Pink,take-my-photo-heeled-sandals-pink,2023-03-01T09:49:05-08:00,Shoes,35.99,CAROLE_Pink_11,False,Fashion Nova,https://fashionnova.com
Taylor Faux Leather Pant - Black,taylor-faux-leather-pant-black,2023-02-10T13:18:04-08:00,Pants,23.99,74444_Black_XS,False,Fashion Nova,https://fashionnova.com
Taylor Faux Leather Pant - Black,taylor-faux-leather-pant-black,2023-02-10T13:18:04-08:00,Pants,23.99,74444_Black_S,False,Fashion Nova,https://fashionnova.com
Taylor Faux Leather Pant - Black,taylor-faux-leather-pant-black,2023-02-10T13:18:04-08:00,Pants,23.99,74444_Black_M,False,Fashion Nova,https://fashionnova.com
Taylor Faux Leather Pant - Black,taylor-faux-leather-pant-black,2023-02-10T13:18:04-08:00,Pants,23.99,74444_Black_L,False,Fashion Nova,https://fashionnova.com
Taylor Faux Leather Pant - Black,taylor-faux-leather-pant-black,2023-02-10T13:18:04-08:00,Pants,23.99,74444_Black_XL,False,Fashion Nova,https://fashionnova.com
Got That Edge Maxi Skirt - Grey,got-that-edge-maxi-skirt-grey,2023-04-06T16:35:04-07:00,Skirts,31.99,FN2146C163_Grey_XS,False,Fashion Nova,https://fashionnova.com
Got That Edge Maxi Skirt - Grey,got-that-edge-maxi-skirt-grey,2023-04-06T16:35:04-07:00,Skirts,31.99,FN2146C163_Grey_S,False,Fashion Nova,https://fashionnova.com
Got That Edge Maxi Skirt - Grey,got-that-edge-maxi-skirt-grey,2023-04-06T16:35:04-07:00,Skirts,31.99,FN2146C163_Grey_M,False,Fashion Nova,https://fashionnova.com
Got That Edge Maxi Skirt - Grey,got-that-edge-maxi-skirt-grey,2023-04-06T16:35:04-07:00,Skirts,31.99,FN2146C163_Grey_L,False,Fashion Nova,https://fashionnova.com
